id	document
2248861.0	아나 이거 고등어총인가? 하튼 그거 쩔음
2828987.0	얼어죽을 파이 ㅡㅡ 내가 깬다
633740.0	왜그러지? 재밌기만 하던데
681578.0	극장에 친구들과 110억들였다고 가쟀다가 욕먹었던 기억이..
4615311.0	당시 떠오르는 별 임은경을 추락시킨 영화 멋찌다!!
617722.0	한국영화 사상 최악의 성적을 기록한 영화! 훗날의 평가는....??
7817878.0	ㅗ
1826477.0	영화안보고 평가하는사람 절래만네 난재밌었어
2171284.0	그냥웃어넘겨주자 ㅎㅎㅎ
1406759.0	0점 왜없냐고!! 아놔 ㅅㅂ 도라뿌겟네!!
8670104.0	으리가 있는 사람이라면 다세포소녀, 성냥팔이 소녀의재림, 조선미녀삼총사 총 3편은 꼭 보아야 합니다.. 3대전설.
5615942.0	7광구에 비하면 양반이제
1461026.0	다세포소녀보단 풉
5506058.0	난 내가 어려서 이해 못한건줄 알았었어 근데 그냥 쓰레기더라구
5127191.0	시도는 대단한 게 아닌지요.
2828150.0	쓰레기중의 쓰레기
1907193.0	고등어 먹기싫어졋다
2639212.0	아 진짜 이거 엄청어릴때 봐스빈다 . 근데 아직도 이영화를 생각하면 뭔내용인지 .;;;
4821838.0	그 많은 돈은 어디로?
6266549.0	구반문촉. 선입견 깔고봐도 오락영화로 손색없음
2079704.0	OOO
10042984.0	밀레니엄을 맞이한 한국영화의 포문을 연 110억 블록버스터.영화의 진수를 느끼려면 현재 임은경이 뭐하나 검색해보면됨
9694026.0	무뇌충들이 평점을 망쳐놨어요.
6111133.0	안보고 걍 해야지
4705988.0	열받음..임은경 추락하는데 한몫한 거지영화 ㅅㅂ
3782628.0	자장ㅋ면
2049396.0	그래도 우리 경이는 귀여웠다
9594397.0	지금 현대의 픽박받고 갈굼당하며, 제일 최하층에사는사람들에게 바치는 영화가 아닌가싶다. 그리고, 왜 이런 평점이 주어졌는지 모르겠지만, 재평가가 필요한 영화가아닌가 생각된다. 삶에 지쳐서 쓰러질것같은사람, 속세에찌들어 살아갈 희망이없는사람에게 추천한다
1480003.0	다세포 보다는 낫네 그래서 2점 다세포진짜 짜증난다
1458279.0	임은경의인생이 결정된영화 이거 아니었으면 아직 신비했을텐데.
339172.0	완전 쓰레기다 밤에 잠 안올때 보면 불면증이 쫙 사라짐!! ㅋㅋ
1925028.0	성냥팔이 소녀의 재앙.참 힘들게 본 영화
342551.0	임은경 스타덤에 띄울려는 OOO 영화 ㅡㅡ;;
3030813.0	나는 관대하다
12826198.0	그래도 이 영화는 '실험적'이라는 변명거리라도 있다.
1894800.0	Good??전문가 맞아??
8872926.0	나오는 총들보고 그 밀덕력에 지렸다
6074663.0	짜장면으로 맞아볼래?
1459640.0	1점주면 평점 꼴등 되겠지?
1571045.0	왜만들엇지 ㅡ.ㅡ
2137528.0	ㅈㅈ 개오바
7377121.0	의리!!!
1120098.0	다세포소녀 덕에 이런 영화들의 평점이 높아지고 있다
1390921.0	더이상의 말이 필요없는 영화. 아비규환!
11417367.0	더 두려운건 장선우 감독은 아직 400억이 더 있으시다.
6030007.0	충무로의 전설
12203681.0	대가리 비우고 봐야지만 볼 수 있는 영화
2421309.0	ㅜㅜ지못미
603020.0	이게 멉니까이게..필름아깝다 그돈으로 자선기부하는게낫을듯..
1181279.0	용기는 가상하나 결과는 ,,그나마 가끔 웃긴다
11708647.0	이 영화를 욕하는 사람은 영화의 본질을 이해하지 못한 사람들이다. 속는 셈치더라도 꼭 한번 봐라. 수준 높은 사람이라면 이 영화의 참된 가치를 깨달을 것이다.
5631664.0	7광구보 나서 이런 좋은영화가 ㅠ
11013361.0	항상 비교 영화 댓글 1순위 그영화인가....
1089405.0	대세는 다세포인건가?
8612280.0	흠....이럴수가.
680060.0	무식하게 사람이나 죽이네 저기 쟤는 왜 쌩쑈해
10409880.0	이건 장선우가 머리를 비우고 마음도 비우고 그 빈 공간을 돈으로 채워 만든 영화야...
6770256.0	진짜 600억?
8919271.0	모든게 완벽한 영화. 이 영화를 보고난 후 다른 세상을 사는것 같은 착각을 느낄정도로 대단한 몰입감과 치밀한 전개에 감탄할 수 밖에 없는 영화
3301767.0	SF영화계의 전설.. 보는 내내 느껴지는 전율을 금치 못했다.
1022568.0	알바들이 성냥팔이 띄우기 시작했네요 조심합시다
6076326.0	내인생 최고의영화.. 잊지않겠다..
13106334.0	명작은 20년이란 긴 시간을 관통하며 얻어지는 명성입니다성냥팔이 소녀의 재림이 나온지 올해로 15년입니다5년 후 이 영화가 어떤 평가를 받을지 무서울정도입니다
6250633.0	실험정신이라지만 이건 너무하잖아
8439310.0	성냥팔이소녀의재림, 영웅, 클레멘타인 이렇게 세편 묶어서 트릴로지 내놓으면 난 빌게이츠를 이길수있다~~
2014193.0	나름 참신한시도가 있었는데 결정적으로 재미가 없다..
9096210.0	뭐 이런영화가 다있냐ㅋ
2300832.0	뭔가 내용이 허술해보였다고 해야하나..이해하기 너무 난해함...
267535.0	멋지게 만들수 있었을것을 머 이리 부족한 느낌만 채웠냐,
1613052.0	목적이모냐 ....
1151484.0	방어율 조정회 에서 나왔습니다.
6112255.0	불쌍하다 평점 좀 높여주자
1953446.0	임은경에게는 영화라는 단어가 어울리지 않는다 얼굴이 반반해도 안봐주는
1812083.0	good!!!!
6482346.0	이게 다 모자란 제작비 탓이다.
1419627.0	어린맘에임은경나온다고보자했다가싸다션맞을뻔했다진짜ㅗ
787011.0	ㅋㅋㅋ지금 이 시대에 비디오로 빌려본 내가 잘못이지ㅡㅡ
7869966.0	역겨워서 토쏠리는 영화 우웨에에에에에엑~~~~ 카악 퉤에에엑 퉷퉷!!
37451.0	이것도 영화라고...
1264644.0	엉성하네
3220068.0	별 생각없이 봤지만 아이디어도 괜찮고 재밌었다 평점이 왜이래;
7818114.0	이영화찍은분 지금인천성냥공장에서 나무쪼개고있답니다 이글내려주세요.
12347656.0	클레멘타인은 역설적으로 별 많이 주기 했다지만 이건 그런 장난조차 싫다
182671.0	5점이상 준사람들 나쁘다 그렇게 이걸 보게 만들고 싶은가? 말리고싶다
5897436.0	이 영화가 장감독이 영원히 재기를 못하고 잠적타게 만들어 버렸다는 그 전설의 영화?
7272463.0	1점준놈들은 이거 안본놈들임
2186442.0	뭘까 이건...
4998984.0	정말 미스테리가 뭔지 알아? 그 잘난 그들만의 리그 대종상에서 3개나 수상했다는거
7226151.0	죽기전에 꼭 봐야 할 영화.많은 사람들이 한국영화는 클레멘타인 이전과 이후로 나뉜다고 하지만,나는 성녕팔이 소녀의 재림이 더 적합하다고 생각한다.
3295051.0	나는 관대하다
2331063.0	헐 머임
1022581.0	ㅠㅠ 불후의명작..다세포를 보고 이영화를다시봐라!
5636081.0	이거 3.15 ㄱㄱㄱ
12577950.0	정말 감명 깊게 봤네요 교도소 수감자들에게 반복재생 시켜서 보여주고 싶은 영화에요!
1819477.0	내가 이걸 왜봤나 모르겠다.
835978.0	성냥팔이 소녀이름 채림
50463.0	쓰레기죠;많은게 빠졌고;;1점초과해서 주는사람 이해가 불가능하다는;
2295405.0	하..정말..보고..눈물이 주룩주룩..잠이 새록새록
5452405.0	임은경 물어내~~~ㅠㅠ
12351954.0	월드컵이 키워놓은 애국심을 한방에 없앴다.
4392209.0	재밌네 인생허비했네
9791902.0	나름 재밌는데 뜬금 없는 장면이 너무 많이 나온다 그 것만 손 보면 대작인데 장비도 존나 신형 혹은 고가형에다가 총기가 무슨 미군도 저리가라 수준 (M4, MP5N 등등 근데 다 풀옵)이고 효과도 화려한데 액션이 좀 이상하기도 하지만 재밌다.
10949653.0	bb 최고입니다!!!
983209.0	걍 잠이나 잘껄...ㅠ.ㅠ
1434816.0	비디오로 빌려본영화! 보던사람들이 떠나갔다
6477210.0	최고의 작품 강추합니다 제가 불면증이 있는데 5분안에 바로 잠들었습니다감독님 감사합니다.
1807322.0	성냥팔아, 개념쌓자^^
3075860.0	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 자장면압권이다 진짜 ㅋㅋㅋㅋ
353933.0	You win 참내..ㅡ ㅡ;; 뭐 이리 뒤죽박죽
1696141.0	이거 본 사람도 있네...긴급조치19랑 한국최고의양대산맥ㅋㅋㅋㅋㅋㅋㅋㅋ
4226778.0	허......매트릭스 보다도 뒤에 개봉했었구나 ㅠ ㅠ 이럴슈가;;;
628032.0	분명 뭔가 비리가 ??그렇지 않고서야...
11036344.0	중학생이 수행평가로 만든수준
6132155.0	다세포 소녀의 방어율을 넘어서야 한다 !!
3511119.0	개 쓰 렉 이 초 개 쓰 렉 이
2931189.0	여고생 시집가기도 3..16이던데.. 두영화 같이 제 기억에서 지우고 싶네요^^
2155094.0	이거보고 안자면 대한민국 1%다~
793999.0	제작비가 엄청 아깝다 차라리 제작비로 불우이웃돕기 하지;;
1178002.0	여러가지를 생각하게 해준 영화&유치함에도 빨려든다...
6635784.0	성소참배
7744963.0	예전부터 장선우 영화를 볼때마다. 작품성 있는 척할려고 황당한 장면들이나 건너뛰기등의 무리수 연출을 자주했었고, 특유의 지루함있는데 이영화에 그모든 단점연출을 총망라해 100억을 꼴아박았다. 결론은? 평점이 말해주지않는가
2598953.0	장선우 감독님 이영화한편으로 무너지는건가 ㅠㅠ
6087885.0	야 니가 짬뽕국물 서비스로 달라했지?
1194034.0	영화개봉과 동시에 비디오 출시
375803.0	최악의영화,그 제작비 100억원 불우이웃돕기에 쓰지.
1910455.0	기록을 세우자
165343.0	그냥 황당하니 웃긴게 볼만 한데요?!
13296512.0	실제로 개봉당시 썸타는 여자한테 유겨서 이걸 봤음. 지금쯤 애낳고 잘 살고 있것지?
4739299.0	무감각
12605592.0	정말재밌는영화임욕하는사람들이해안감. 영화를이해못하는사람들인듯. 와아. 재밌다
23392.0	두글자면 평가가 가능하다
8617141.0	짜장면으로맞아볼래? 이장면만큼은 명장면이다 진짜 ㅋㅋ
345943.0	돈아깝다
1409191.0	긴급조치19 5번 보는게 더재밋을듯 ?
821201.0	세상에 공짜가 어딨어? 나 카드로 공짜로 봤서 좋았따.
7141116.0	내인생최고의영화단연코 훗날 진가를 발휘할날이오길
9105436.0	짜장면으로 맞아볼래? 이게뭐꼬 ㅋㅋㅋ
1666541.0	아~ 두시간동안 잘잤다~!
325059.0	꼴통감독이 만들고 완전 망한 영화
8104962.0	감독이 싸이코패스이거나 임은경씨에게 받을 돈이 있었나보군요. 쓰레기다 쓰레기다 말만 들었지 이정도일 줄이야
7861318.0	100억원 이상의 제작비라 .................
2414831.0	본지 5년이 넘었지만 이때의 충격은 가시질 않는다..
1797319.0	이 영화는 2개국어로 나타난다 쓰레기 garbage
2050761.0	젠장
5624811.0	이런 대작이 잊혀져간다는게 아쉽다
1402086.0	-10점까지 만들어 주면 좋겟다.
9845446.0	그리고 한국영화계는 멸망했다
2827934.0	1점도 아깝다;;
2169329.0	다이너마이트팔이 소녀
4945583.0	귓가에 울려퍼지는 드림스 컴 츠류..
5626142.0	ㅋㅋㅋ성지순례
10452648.0	이야기에 개연성이 부족하다. 왜 그런식으로 흘러가는지 알수가없다
533153.0	로긴하게만드네..임은경때문에3점이라도준다ㅗ
55872.0	장자의 호접몽을 염두에 두면 볼거리도 풍부하고, 남는것도 있는 영화
7311106.0	탕수육소스에 얼굴담겨볼래???
6589092.0	ㅋㅋㅋㅋㅋㄱㅋㅋㅋ아쓰레기
723237.0	아직 안봐
5635102.0	고등어만 기억난다.
2136195.0	제작비가 긴 제작기간과 많은 스텝먹이는데 들어갔던 영화.
6373736.0	배경음이 진짜 이해가안된다
2054844.0	눈이썩었다
1163568.0	평점이 꽤 높네요..
12302455.0	이 씨X년 말하는 싸가지봐 이거짜장면 안 먹어봤어?너 짜장면으러 맞아볼래? 드르르르르륵!!!
8906607.0	클레멘타인때처럼 낚시 한번더하자
7544915.0	ㅋ
1939514.0	임은경은 영화찍으면 안되는구나
12766690.0	리얼이 과연 이 영화를 뛰어넘을 수 있을까
1436434.0	이건...........................머냐
3498284.0	이거 개봉할때 본건데 재밌게본건 나뿐??
1950064.0	근데 이거 0점 없나
4730272.0	고등어가 대박이지
3062661.0	100억은 어디로 ~?
10342760.0	ㅡㅡㅠㅠ울부짖었따.
572409.0	내가만들어도이거보다잘만들겠네
12183243.0	와 진짜 보고나서 토할거 같은 영화는 처음이다. 하도 재미가 없다길래 궁금해서 봤는데 정말 후회된다. 진짜 적당히 재미없어야지 보다가 구토나올뻔했네 농담아니라
12631056.0	이영화를 재미있게 보는분들이라면 심각하게 한강이나 정신병원을 고려해보시는편이 좋을듯합니다
642683.0	감독이 돈을 보더니 맛이갔어. 저예산 영화나 계속 찍지...
6102381.0	저도 성지순례 다녀갑니다.
468058.0	허허허 웃음밖에 안나온 영화
5014957.0	감독자신도 찍으면서 아니다싶었겠지ㅠ 하지만 STOP하기엔 때는 늦었고 결국..ㄷㄷ
1575367.0	1억쓰고도 이보단 잘만들어
499445.0	기분이 더럽다
893295.0	임은경 땜에 5점
1270694.0	어려워
5341702.0	재앙
6351588.0	그래, 이건 그냥 짜장면 영화야
8624625.0	이런명작을 절대 절대 절대 나 혼자 볼수없다 !이런 명작을 나혼자 본다는건 너무 억울한 일이다!!! 절대 혼자볼수없다 모두 보시길 바랍니다 우리나라의 최고의 명작!
5784514.0	7광구 보고 생각나서 바로 왔습니다 ㅋㅋㅋ
2828992.0	얼어죽을 파이 ㅡㅡ 내가 깬다
643767.0	임은경을쓰는건좋앗는데~내용이랑제목이영~~~~~~
2585593.0	2002년도때거라그렇지 상상력은 대단한작품인듯;;
1201374.0	감독이랑 대화좀 하고싶다
947044.0	나 스크린쿼터 폐지반대론자였는데 이영화보고 찬성론자됐다
2555584.0	이거 왜 만든거야..ㅠ_ㅠ 최악..
3894103.0	우웩
1412825.0	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 갑자기 보고싶네
1631141.0	그 어렸을때 보다 잤다.
2235710.0	나 이거 끝까지 다봤다. 나는 위대하다. 나를 숭배하라. 나는 킹왕짱이다.
12625167.0	짜장면으로 맞아볼려?
5412529.0	이런영화 또 없나~??
2224931.0	난 재밌었는데. 고등언가도 맘에 들었고.
10791166.0	.... 야부키
1870788.0	한국최대 기대작 하지만 관람후 모두 영화티켓을 씹어먹엇다고...
1401605.0	은경이는 영화만나오면망하죠 다른것도다망하죠
3782620.0	엄청 재밋습니다......
1756994.0	나는 관대하다
912646.0	긴급조치는 끝까지 봤는데 이건 보다가 삭제했다..ㅡㅡ
1419103.0	너무 시대에 뒤떨어진 영화...안타깝도다
518148.0	별이라도 많이 받아서 돈갚아라...
448659.0	왜 빵점은 없냐. 끈나는 버젼보고 조낸 죽이고 싶었던 영화
2259656.0	왜 난 볼만 했지?
253382.0	너무 어설프다...-_-
4406177.0	웰컴 투 OOO기 . . .
2724354.0	나는 관대하다.........
8215194.0	2선발 방어율 수준이네... 예전에는 1선발급이었는데... 기억에 남는건 짜장면 뿐...
7182849.0	이런 명작을 볼줄 모르는 당신들이 한심하군요 ㅉㅉ
1663116.0	무슨내용인지 하나도 모르겠다. 하지만 포스터만 보고 1점 더
7303488.0	내인생 최고의 영화!
343008.0	100억이 넘는 돈은 어디다가 쓴건지 ?
352605.0	OOO기 영화. 시간이 정말아까웠던 영화. 내 생 최악의 영화
5409317.0	월드컵의 여운에 묻혀버린 비운의 명작... 탄탄한 스토리와 화려환 화면
368717.0	너무 재미있어서 dvd랑 비디오 테잎 ost까지 소장한 영화.
1810276.0	어디 한번 다세포의 아성에 도전해볼까?
54193.0	제작비가아깝소
1526810.0	극장에서 정말 관객들이 영화보는 중간에 욕하고 나갔던 희귀영화!
9692924.0	아직 이 영화를 보지 못했는가? 그렇다면 당신은 아직 인생을 산다고 말할 수 없다.
2674161.0	감동 그 자체....
291643.0	ㅋㅋ 돈이 남아 도는가?ㅋㅋ
1217339.0	죽고싶다....곰tv 에서밨는데....뉴스가 더잼있다
2283713.0	나는 관대하다
1200134.0	말이 필요하지 않다는 걸 알고 있을텐데??
281040.0	이러면안된다.
4839050.0	주말의 명화로도 나오지 말았으면 합니다.
5525892.0	그냥 지금까지 내기억속엔 이상한 영화 도무지 이해 할수 없는 영화로 남아 있다...
3414062.0	당시 레인오브파이어를 본게 정말 다행이라 생각했었던;;;;;;;;;;;;;;;;;
25861.0	흥행위주의 영화보다는 백배낮다..
5502790.0	이건 어릴때 봤을때도 볼만한게 아니었다
9487356.0	하...이러지말자 진짜
4823066.0	그 옛날 나에게 엄청난 파장을 준 영화인데..
4564932.0	ㅋㅋㅋㅋ아놔 진짜구린가봐
7358041.0	한국판 블레이드러너. 오리엔탈리즘을 기조로 전개하는 색다른 동양적 포스트모던의 재림. 10년 후 재평가될 한국sf영화의 비운의 명작
2242629.0	개인적으로 헬레이저의 세계관을 파악하실수 있는분은 괜찮은영화, 그러나 내용전개가
2436442.0	임은경 이뻐서 10점준다
7415007.0	의리의리의리의리의리
64512.0	이야기 전개와 편집에 많은 문제가 있지만 나름대로 좋았다.
11013664.0	라라 나오는 장면만 재미 있었음.. 라라 덕분에 2점..
4273271.0	최고의 영화. 일주일을 망치고 싶을때 보는 영화. 잠이 안올때 보는 영화.
7204567.0	난 감독님이 말한 고수이상의 수준이라 이영화를 정주행하고 인생이 바뀌었다 욕점 하지마 나 알바 아니야 순수하게 평점 주는거야
2808777.0	충무로 ㅉㅉ 영구아트의 반도못따라가는 수준.
1244351.0	극장에서 봤을때 영화끝나고 사람들 일어나서 욕했다 ㄱ-
223859.0	볼려고 결심해도 결국 보다가 만다;
1539633.0	이거진짜뭔가했던
160481.0	에효..이거 영화관에서 본사람은 얼마나 화났을까
7540178.0	다세포소녀보단 높네
593704.0	시간이 지나고 다시 평가받아야할 영화
1767123.0	잘나가던 TTL소녀를 순식간에 쓰레기로 만들어버린 전지전능한 영화
347109.0	그럭저럭 봐줄만....ㅡ
359352.0	임은경은 정말 작품운이 없구나
13334306.0	이 영화를 모독하지마라! 클레멘타인의 아성에 맞먹는 영화다!
2058117.0	역시 다세포소녀보다는 낫군하
341958.0	돈 지 랄
7890607.0	이런 명작은 이제야 보다니...내 자신이 한심하다..누군가 그랬다 클레멘타인 이전과 이후로 영화가 나뉜다고.허나 나는 성냥팔이 이전가 이후로 영화가 나뉜다고 본다
2083544.0	돈은모두 식비
1836050.0	나는 관대하다
4557921.0	평점 보고 웃은거 처음이다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
598931.0	뭐 이딴게 영화라고 이게 돈 몇억들어간게 이해가 안간다
4635947.0	쓰레기 대박
464100.0	도통 뭐가 뭔지 원 ㅡㅡ;;;
1487776.0	이런 OOO 영화가 다있나 ....ㅠㅠ 백터맨이 더 젬있다..
2187321.0	한국영화 하마터면 성냥팔이 될뻔해따;
1454792.0	ㅋㅋㅋㅋㅋㅋㅋ장르봐봐 액션신비극이래
1860187.0	나는 관대하다
1788482.0	왜만든거야.....재미없다진짜
6091016.0	7% 못해서 죄송합니다
13067640.0	와~~~짝짝 역시네요
3207279.0	지멈날 뺨치는 영화 ㅋㅋ
784871.0	어이 없는 스토리,;
208344.0	기억하고 싶지 않은 영화,
7119412.0	아껴두었다가 죽기전에 봐야지
3648305.0	무능력한자가 노력없이 객기부리며 발악하는 느낌의 결정
1009599.0	다세포만세!
3722013.0	어릴때 극장에서보고 성인되어 다시본...JP가 나왔었다는게 놀라울뿐이고.....
4349437.0	인생에서 가장 쓰레기영화를 보고싶다면 보세요~
9703.0	대략 좋지 않다-_-;;
1633974.0	감독님...이영화 왜 만들었어요? 말해봐요.....진짜 이유를 말해봐요
8919955.0	감독님 왜 그러셨어요,.. 감독님 일어나!!!
3782417.0	레알 재밌다! 시대를 잘못탄영화
3782380.0	최고의 영화
1748906.0	이거 정말어렸을때 봤는데도 기억에남아요.아 조낸 1점도아까운거ㅋㅋㅋ
8956596.0	우리나라 SF의 미래를 짓밟은 영화.
2210108.0	이걸 어쩌면 좋냐..
2223789.0	임은경은이상하게졸작만찍는듯??아님죄송
2997936.0	흠냐. 손발이 오그라드는 것 같다.
1949368.0	에라이!
7208620.0	택시기사의 어이없는 연기와 이상한 음악 내 아까운 시간....
12966487.0	니가 리얼보단 잼나당.
8442196.0	이 영화가없었다면 지금의 임은경도없었지.
5779005.0	도대체 얼마나 많은 사람들이 이 영화로 인생 내리막을 걸었을까?...................
353350.0	매트릭스1처럼 무척이나 철학적인 영화
2828382.0	이런 작품은 대한민국에 단 하나뿐이다!! 단 하나뿐이어야한다!
997680.0	훡유.!!! 내 2002년의 안타까운 시간..!! 잊지않겠다.!!!!
1173201.0	정말 대단한 영화~ ㅡㅡ
1915788.0	애들영화를 15세 관람가로 하면 누가보니??
2389052.0	헐.. 장르보고 숨넘어갈뻔. 판타지, SF영화라니 .. 우리나라에서 ?
1782460.0	총 쏠 때 멋있엇어
8730190.0	왜 이영화의 평정미 '영웅:샐러맨더의 비밀'이나 '클레멘타인'보다 못하나요.절대 못할 이유가 없습니다. 억울합니다. 이 영화를 본 사람은 모두다 힘을내 못본 사람들에게 평점으로 알려야 합니다.
2418419.0	감독
4264613.0	짜장면을 시킬 때마다 이 영화가 생각납니다..
1817344.0	미개발된 분야의 용기있는시도로 2점 ;;
49417.0	자유로운 상상으로 관객의 뒤통수를 후려친 영화.꿈같은 현실
1593759.0	내 생애 최고의 영화!DVD랑 비디오도 살거임! 이거보고 김진표 팬됨!
11936361.0	챗바퀴처럼 하루하루 머무르는 삶에 지쳐있던 내게 세상에 대한 인식을 바꿔준 영화. 다 보고 나서 챗바퀴같은 삶이란 게 정말 재미있는 것이었구나라는 것을 느끼게 해준 삶의 쉼터이자 오아시스 같았던 영화.
8694565.0	시작하는 순간 반 사망 상태에 돌입했다가. 엔딩크래딧이 오르면 다시 부활한다는 전설의 영화.
83235.0	들인 공에 비해 배우들의 연기가 유치했어요. 하지만 장선우감독 짱~!
1573190.0	회식비가 100억
3144045.0	뭐 이딴 쓰래기가 다있나.. 씨발... MP5들고 OO을 하냐..
2157157.0	어렸을때 비디오로 빌려서 본 안타가운 기억이 생각나네
66418.0	이영화 만들돈으로 불우이웃이나 돕지..쯧쯧쯧!!
12423549.0	0점은 ... 못주나?
3401446.0	별반쪽도 아깝군
2012696.0	도저히 미치지 않고서야 이런짓은 안하겠다.
3782594.0	마지막 반전에 등골이 오싹해졌다... 최고의 영화..
1811873.0	시도는 좋았어...좀 더 다듬어서 나왔어야 했어
12366280.0	의리가 있는 사람이라면 3대 영화는 꼭 봐야 합니다.영웅, 클레맨타인,성냥팔이 소녀의 재림!의리가 없는 사람은 볼자격 없음
2340137.0	이영화는 진짜 내인생의 최악의 영화~ 절대 절대 후회하지 마시고~보는일이 없기를
6643129.0	불쌍해서 10점준다
3823539.0	rpg 게임 요소를 가미한건 볼만했지만.. 스토리 엔딩이 조금 뻔했다.. (한번 자버린)
1055446.0	3점대 유지 대작전
6063086.0	줄거리만 보면 괜찮다. 10년이 지난 지금, 다른 감독이 만들었다면.....
9237349.0	한국 영화의 발전 가능성을 보여주는 영화
1936327.0	다세포 소녀2
4938924.0	임은경 없애버린 영화
1746311.0	이영화 잇는지 오늘 첨아랏네
3782622.0	100억이 아깝지 않은 영화... 레알 돋는다...
9624258.0	환상의 똥꼬쇼,뭔가 보여드리겠습니다!
919671.0	뭔 내용인지도 모르겠고...에휴 이러니까 망했지...
1647503.0	이게 모니?? 할말이 없다,,,,,,
6337601.0	너 이새끼 짜장면으로 맞아볼래? ㅋㅋㅋㅋㅋㅋ 이거 쩔던뎈ㅋㅋㅋㅋㅋㅋ
1661363.0	난 이거 비디오로 빌렸다가 한 10분보다 꺼냈다. 그리고 바로 반납
3191308.0	한국 SF작의 첫걸음..하지만 아무나 할수있는게 아니다
1660051.0	별한개도아까움
1542935.0	내가 영화보고 1점준건 처음이다 -_-
2048004.0	시사회당청되서 갓는데 사람들 다나가...ㅎ기억이 난다
1944498.0	젠장 평균이 너무 높다...평균 좀 낮추자~~!!!
8299764.0	시원하게 말아드셨네 그냥좀 병맛같은 한편의 영화
796694.0	"2002년성냥팔이 소녀의 재림으로 충무로에 ""재앙""을 몰고 왔다"
2146559.0	1점이나 줫다..
7397954.0	데스워터 만하겠니
2137700.0	어쩌자는거지
7805417.0	ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
1296436.0	내 눈! 내 눈! 내 눈이 썩고 있어!
4336139.0	뭘 말하고 싶은거임?... ㅡㅡ... 주제를 아직도 모르겠음
247069.0	내가 좋아하는 소재라 재미있게 보았는데...
1339691.0	0점이없다는걸 후회하고있다
2270417.0	이거 볼만했는데 .....?
1970609.0	아 존나 임은경 캐불쌍
6662335.0	진표형때문에 차마 1점줄순 없었다
5049350.0	다들 까니깐 안봣지만 나도 까야지 .OO
7873301.0	유머게시판에서 전설적인 짤을 봤는데..응?! 재밌던데ㅋㅋ
6989734.0	OO 전에 얼마나 멘붕했으면... 갑자기 생각나서 평점 줍니다. 저 같은 분들 많으시네여... 살다살다 이게 뭔 백십억짜리 영화인지..
12776790.0	그래서 재개봉은 언제 하나요?! 꼭 보고싶어요! 재개봉 부탁 드립니다! 그리고 똑같은 배우들로해서 2탄 만들어 주세요! 부탁 드립니다!!
10523022.0	이거보고 짜장면 한그릇시켜먹음
3401869.0	클레멘타인과는 비교도 할 수없는 영화
7470120.0	일베OO년들아 이건 왜 의리냐
49655.0	솔직히 1점 주기도 아깝다 . 제작비를 이런데 쏟다니 너무 허접하다.
12133268.0	2017년이 되어도 변하지 않을 명작... 죽기 전에 보고 갑시다
2202839.0	원주율을 지킵시다.
3712353.0	최고의영화였습니다
5624815.0	이게 진짜 2002년 작품인가..;
1166981.0	다세포소녀의재림
4197043.0	극 장 가 서 봤 다 ... OTL
50783.0	진짜 어처구니에 어처구니가 없고 한번 더 어처구니가 없는 영화!
7846339.0	너 짜장면 안먹어봤어? 짜장면으로 맞아볼래?
1892578.0	쩝 태권브이나 보세여
1833023.0	성지순례
1503067.0	내가 극장에서 본 그 7만명 중에 하나다.
1938474.0	임은경 TTL시절이 그립다
7443461.0	으리~~
1807479.0	그래도 줄거리보고 재밌을 줄 알았는데 완전실망. 공짜로봐서다행
1825199.0	이게 영화냐
2062495.0	이거 완전 일반쓰레기네..!!
12507913.0	영화의 교본과도 같은 작품입니다.
1536561.0	장선우 왠지 이상한사람인거같다.영화도엄청늦게찍더만..
2245264.0	아직도 몇년전 이영화를 봤을대의 충격이 생생하다
5624806.0	이건 희대의 명작
8373002.0	평점올려보자 올려보자
1511242.0	진짜 재밌었어~~~ 라고하면 안되겠지? 다세포에 비한다면야...
9530234.0	한국영화 역사상 가장 과소평과된 영화
260034.0	그 감독에 그 영화
2303600.0	저 고등어 총좀.... 진짜 같고 싶어요
3136070.0	ㅄ영화
346421.0	보지말걸..
9975996.0	장선우 감독의. 강제은퇴작... 그많은 제작비를 어디다 쓰셨는지...
4897792.0	이런명작은 다시 없습니다. 그 당시 극장에서 못본게 안타까울 따름이네요.
